,ClipID,Boredom,Engagement,Confusion,Frustration 
774,1100151008.avi,1,3,1,1
775,1100151009.avi,1,2,0,1
776,1100151010.avi,2,2,0,0
777,1100151011.avi,1,1,1,2
778,1100151012.avi,0,2,0,2
779,1100151013.avi,2,2,0,0
780,1100151014.avi,0,3,0,0
781,1100151015.avi,0,2,0,0
782,1100151016.avi,2,2,1,2
783,1100151017.avi,2,2,0,0
784,1100151018.avi,1,2,2,0
785,1100151019.avi,1,2,0,0
786,1100151020.avi,2,2,0,2
787,1100151021.avi,0,3,0,0
788,1100151022.avi,1,3,1,0
789,1100151023.avi,1,2,2,1
790,1100151024.avi,1,2,0,1
791,1100151028.avi,1,2,1,1
792,1100151030.avi,2,2,0,0
793,1100151032.avi,0,3,0,0
794,1100151033.avi,0,2,0,0
795,1100151035.avi,0,3,2,0
796,1100151037.avi,2,3,0,0
797,1100151038.avi,0,2,0,0
798,1100151039.avi,0,2,0,0
799,1100151040.avi,1,3,0,0
800,1100151042.avi,2,3,0,0
801,1100151043.avi,0,2,1,1
802,1100151044.avi,2,2,0,0
803,1100151047.avi,2,2,0,0
804,1100151049.avi,0,3,0,0
805,1100151050.avi,2,2,1,0
806,1100151051.avi,0,2,2,0
807,1100151052.avi,2,3,0,0
808,1100151054.avi,1,3,0,0
809,1100151055.avi,1,2,0,0
810,1100151056.avi,0,3,0,0
811,1100151057.avi,1,1,0,0
812,1100151058.avi,1,2,0,0
813,1100151062.avi,0,2,0,0
814,1100152001.avi,2,2,0,0
815,1100152004.avi,0,3,0,0
816,1100152005.avi,1,2,0,0
817,1100152006.avi,0,2,0,0
818,1100152008.avi,2,2,0,0
819,1100152009.avi,0,2,0,0
820,1100152010.avi,1,1,0,0
821,1100152013.avi,0,3,0,0
822,1100152014.avi,1,2,2,1
823,1100152015.avi,0,2,0,0
824,1100152017.avi,1,1,0,1
825,1100152019.avi,2,3,0,0
826,1100152020.avi,0,3,0,0
827,1100152022.avi,1,2,2,1
828,1100152024.avi,2,2,0,0
829,1100152025.avi,0,2,0,0
830,1100152026.avi,2,2,0,0
831,1100152027.avi,1,3,0,0
832,1100152031.avi,2,1,0,0
833,1100152032.avi,1,2,0,0
834,1100152039.avi,1,3,0,2
835,1100152040.avi,1,2,0,0
836,1100152041.avi,1,2,1,1
837,1100152042.avi,0,2,0,0
838,1100152043.avi,2,2,0,1
839,1100152048.avi,0,2,0,0
840,1100152049.avi,1,2,1,0
841,1100152050.avi,1,2,1,1
842,1100152051.avi,2,2,3,1
843,1100152055.avi,0,1,0,0
844,1100152056.avi,0,2,0,0
845,1100152061.avi,2,2,0,1
846,1100152062.avi,2,2,0,0
847,1100152067.avi,2,2,0,0
848,1100152069.avi,0,2,0,0
849,1100152070.avi,2,0,3,0
850,1100161002.avi,0,2,1,0
851,1100161004.avi,0,3,0,0
852,1100161011.avi,1,3,0,0
853,1100161012.avi,0,3,1,0
854,1100161013.avi,1,2,0,0
855,1100161014.avi,1,2,0,0
856,1100161015.avi,0,3,0,0
857,1100161016.avi,2,2,0,0
858,1100161020.avi,0,3,0,0
859,1100161021.avi,0,3,0,0
860,1100161022.avi,2,2,0,0
861,1100161023.avi,2,2,1,1
862,1100161028.avi,2,2,0,0
863,1100161029.avi,2,2,0,0
864,1100161032.avi,2,2,2,2
865,1100161035.avi,0,2,0,0
866,1100161036.avi,2,2,0,0
867,1100161038.avi,2,2,3,2
868,1100161039.avi,0,3,0,0
869,1100161041.avi,1,3,0,0
870,1100161043.avi,1,3,1,0
871,1100161044.avi,0,2,2,0
872,1100161045.avi,2,2,3,1
873,1100161046.avi,1,2,0,0
874,1100161048.avi,2,2,0,0
875,1100161050.avi,2,3,0,0
876,1100161053.avi,0,1,0,0
877,1100162005.avi,2,1,2,1
878,1100162007.avi,1,2,0,0
879,1100162011.avi,1,2,0,0
880,1100162016.avi,3,1,0,0
881,1100171001.avi,1,2,1,0
882,1100171002.avi,0,2,0,0
883,1100171004.avi,1,0,0,0
884,1100171005.avi,0,2,0,0
885,1100171007.avi,0,2,0,0
886,1100171008.avi,3,0,0,0
887,1100171009.avi,2,2,1,0
888,1100171010.avi,1,2,1,0
889,1100171011.avi,1,3,0,0
890,1100171012.avi,0,2,0,0
891,1100171013.avi,1,2,0,0
892,1100171015.avi,0,2,0,0
893,1100171016.avi,2,2,1,0
894,1100171017.avi,1,2,0,0
895,1100171019.avi,2,2,1,1
896,1100171021.avi,2,3,2,0
897,1100171022.avi,0,2,1,1
898,1100171023.avi,1,2,0,0
899,1100171031.avi,2,2,2,3
900,1100171035.avi,2,2,2,1
901,1100171036.avi,2,2,0,0
902,1100171038.avi,0,3,1,0
903,1100171039.avi,1,3,0,0
904,1100171040.avi,1,3,1,1
905,1100171041.avi,2,2,2,0
906,1100171043.avi,0,2,2,0
907,1100171045.avi,1,2,0,0
908,1100171049.avi,0,2,1,0
909,1100171055.avi,1,2,0,0
910,1100171056.avi,1,3,1,0
911,1100171057.avi,0,2,0,0
912,1100171059.avi,1,1,0,0
913,1100171061.avi,1,3,1,0
914,1100171063.avi,0,3,0,0
915,1100171064.avi,0,3,0,0
916,1100171065.avi,0,2,0,0
917,1100171067.avi,2,2,0,0
918,1100171069.avi,0,3,1,1
919,1100171070.avi,0,2,0,0
920,1100171071.avi,2,3,1,0
921,1100171072.avi,0,2,0,0
922,1100171073.avi,0,3,0,0
923,1100171074.avi,0,2,0,0
924,1100171075.avi,2,2,0,0
925,1100171076.avi,1,2,1,1
926,1100171077.avi,0,3,0,0
927,1100171078.avi,0,3,2,1
928,1100171080.avi,1,2,0,0
929,1100171083.avi,1,2,0,0
930,1100172003.avi,0,2,0,0
931,1100172004.avi,0,2,1,1
932,1100172007.avi,2,2,1,0
933,1100172012.avi,2,1,0,0
934,1100172013.avi,0,2,0,0
935,1100172014.avi,2,2,0,0
936,1100172015.avi,0,2,1,1
937,1100172016.avi,0,2,1,1
938,1100172017.avi,1,1,0,0
939,1100172018.avi,0,3,2,1
940,1100172020.avi,0,2,0,0
941,1100172021.avi,1,2,0,0
942,1100172022.avi,1,2,0,0
943,1100172026.avi,2,2,0,0
944,1100172028.avi,0,2,0,0
945,1100172030.avi,0,3,0,0
946,1100172032.avi,1,2,0,0
947,1100172033.avi,2,1,0,0
948,1100172034.avi,2,1,1,1
949,1100172035.avi,0,3,0,0
950,1100172037.avi,0,2,0,0
951,1100172039.avi,0,2,0,0
952,1100172042.avi,2,2,0,0
953,1100172043.avi,2,1,0,0
954,1100172047.avi,2,3,1,0
955,1100172050.avi,0,2,0,0
956,1100172058.avi,2,1,0,2
957,1100172063.avi,1,3,1,1
958,1100172066.avi,1,2,1,0
959,1100411010.avi,2,2,0,0
960,1100411011.avi,1,3,0,0
961,1100411012.avi,1,2,0,0
962,1100411013.avi,0,3,0,0
963,1100411015.avi,0,3,0,0
964,1100411016.avi,0,3,0,0
965,1100411018.avi,0,2,0,0
966,1100411020.avi,0,2,0,0
967,1100411023.avi,0,3,0,0
968,1100411036.avi,1,2,0,1
969,1100411041.avi,2,3,0,3
970,1100411045.avi,0,3,0,0
971,1100411047.avi,2,2,1,0
972,1100411048.avi,2,2,0,0
973,1100411049.avi,1,2,0,0
974,1100411050.avi,1,3,1,1
975,1100411051.avi,0,3,0,2
976,1100411053.avi,2,3,0,2
977,1100411054.avi,1,2,0,0
978,1100411055.avi,1,2,0,1
979,1100411057.avi,1,2,2,0
980,1100412001.avi,0,3,1,0
981,1100412003.avi,3,2,2,0
982,1100412010.avi,3,2,0,0
983,1100412018.avi,3,0,0,0
984,1100412033.avi,3,1,0,0
985,1100412038.avi,2,2,0,0
986,1100412039.avi,3,1,1,2
987,1100412040.avi,2,2,0,1
988,1110031003.avi,2,2,3,1
989,1110031007.avi,0,3,2,2
990,1110031010.avi,2,1,1,2
991,1110031011.avi,2,2,0,2
992,1110031012.avi,1,3,2,1
993,1110031014.avi,2,2,1,1
994,1110031019.avi,0,2,1,0
995,1110031020.avi,3,2,0,1
996,1110031021.avi,3,2,2,0
997,1110031025.avi,3,0,2,2
998,1110031027.avi,2,1,2,0
999,1110031031.avi,2,3,0,3
1000,1110031033.avi,2,1,2,3
1001,1110031037.avi,1,3,0,2
1002,1110031038.avi,3,0,1,2
1003,1110031039.avi,2,2,1,0
1004,1110031040.avi,0,3,0,0
1005,1110031042.avi,2,2,0,2
1006,1110031048.avi,0,2,1,0
1007,1110031049.avi,2,2,0,2
1008,1110031050.avi,1,3,1,0
1009,1110031056.avi,1,1,2,2
1010,1110031061.avi,1,2,0,1
1011,1110031062.avi,1,2,0,2
1012,1110031063.avi,2,0,3,2
1013,1110031064.avi,0,2,0,0
1014,1110031065.avi,0,3,0,0
1015,1110032002.avi,2,3,1,2
1016,1110032004.avi,1,2,3,1
1017,1110032006.avi,1,3,2,3
1018,1110032008.avi,0,2,1,2
1019,1110032010.avi,0,2,0,1
1020,1110032014.avi,1,1,2,2
1021,1110032015.avi,0,3,1,0
1022,1110032018.avi,2,3,2,1
1023,1110032019.avi,1,2,1,0
1024,1110032020.avi,1,2,0,0
1025,1110032021.avi,0,2,1,2
1026,1110032022.avi,0,2,0,1
1027,1110032023.avi,1,2,1,0
1028,1110032024.avi,0,3,1,0
1029,1110032025.avi,2,2,2,0
1030,1110032027.avi,1,1,2,2
1031,1110032029.avi,0,3,0,1
1032,1110032031.avi,3,2,1,3
1033,1110032032.avi,0,3,0,0
1034,1110032033.avi,0,3,0,0
1035,1110032034.avi,2,2,1,3
1036,1110032036.avi,2,3,2,0
1037,1110032037.avi,1,2,2,3
1038,1110032042.avi,2,2,2,3
1039,1110032043.avi,0,1,2,3
1040,1110032045.avi,2,2,3,3
1041,1110032047.avi,3,2,3,3
1042,1110032048.avi,2,2,1,0
1043,1110032049.avi,2,2,2,2
1044,1110032050.avi,0,3,1,2
1045,1110032051.avi,2,2,2,2
1046,1110032052.avi,3,3,2,2
1047,1110032053.avi,2,2,2,2
1048,1110032055.avi,0,2,3,1
1049,1110032056.avi,1,2,3,1
1050,1110032058.avi,0,3,0,0
1051,1110032059.avi,0,2,2,0
1052,1110032060.avi,1,3,0,1
1053,1110032061.avi,2,2,1,2
1054,1110032062.avi,2,2,2,0
1055,1110032063.avi,0,2,2,3
1056,1813740111.avi,0,3,0,0
1057,1813740112.avi,1,2,1,0
1058,1813740115.avi,1,3,1,0
1059,1813740116.avi,1,3,1,0
1060,1813740118.avi,0,2,0,0
1061,1813740119.avi,1,2,0,0
1062,1813740122.avi,1,2,1,1
1063,1813740123.avi,1,3,0,0
1064,1813740124.avi,0,2,0,0
1065,1813740126.avi,0,3,0,0
1066,1813740127.avi,1,3,1,0
1067,1813740128.avi,1,3,1,1
1068,1813740131.avi,1,2,0,0
1069,1813740133.avi,1,3,1,0
1070,1813740135.avi,1,2,1,0
1071,1813740137.avi,2,2,0,0
1072,1813740138.avi,2,0,1,0
1073,1813740143.avi,1,2,1,3
1074,1813740144.avi,1,2,2,0
1075,1813740149.avi,1,3,0,0
1076,181374015.avi,1,2,0,0
1077,1813740150.avi,1,2,1,0
1078,1813740153.avi,1,2,1,0
1079,1813740155.avi,1,2,1,0
1080,1813740157.avi,1,2,1,1
1081,1813740159.avi,1,2,0,1
1082,181374016.avi,1,3,0,0
1083,1813740162.avi,1,3,0,0
1084,1813740164.avi,1,3,0,0
1085,1813740165.avi,1,3,1,1
1086,1813740167.avi,1,3,1,0
1087,1813740168.avi,1,3,0,0
1088,1813740169.avi,1,2,1,0
1089,181374017.avi,1,2,1,0
1090,1813740171.avi,1,2,1,0
1091,1813740172.avi,1,3,1,0
1092,1813740173.avi,1,2,0,1
1093,1813740174.avi,0,3,0,0
1094,1813740176.avi,1,2,1,1
1095,1813740178.avi,1,2,1,0
1096,1813740179.avi,0,2,1,1
1097,1813740180.avi,1,2,1,1
1098,1813740181.avi,1,3,0,0
1099,1813740182.avi,0,3,0,0
1100,1813740183.avi,1,2,0,0
1101,1813740184.avi,3,1,0,1
1102,1813740185.avi,1,1,1,1
1103,181374019.avi,0,3,0,0
1104,1813740210.avi,0,3,0,0
1105,1813740211.avi,1,3,1,1
1106,1813740212.avi,1,2,1,0
1107,1813740213.avi,1,2,1,0
1108,1813740214.avi,1,3,1,0
1109,1813740218.avi,0,3,1,0
1110,1813740219.avi,1,3,1,0
1111,1813740220.avi,0,3,0,0
1112,1813740221.avi,1,3,1,0
1113,1813740224.avi,1,2,1,0
1114,1813740225.avi,0,2,0,0
1115,1813740226.avi,0,3,1,0
1116,1813740227.avi,1,2,0,0
1117,1813740229.avi,1,2,2,0
1118,181374023.avi,1,2,1,0
1119,1813740231.avi,1,3,1,0
1120,1813740232.avi,1,2,1,1
1121,1813740233.avi,1,2,1,0
1122,1813740234.avi,0,3,0,0
1123,1813740235.avi,1,2,1,1
1124,1813740236.avi,1,3,0,0
1125,1813740237.avi,0,3,0,0
1126,1813740238.avi,0,3,0,0
1127,181374024.avi,1,3,1,0
1128,1813740240.avi,1,3,0,0
1129,1813740241.avi,0,3,0,0
1130,1813740242.avi,0,3,0,0
1131,1813740243.avi,0,3,0,0
1132,1813740245.avi,0,3,0,0
1133,1813740249.avi,0,3,0,0
1134,181374025.avi,0,3,0,0
1135,1813740250.avi,1,2,1,0
1136,1813740251.avi,0,3,0,0
1137,1813740252.avi,0,3,0,0
1138,1813740253.avi,2,2,1,0
1139,1813740255.avi,0,3,0,0
1140,1813740256.avi,0,3,0,0
1141,1813740257.avi,1,3,1,1
1142,1813740258.avi,0,3,0,0
1143,1813740259.avi,0,3,0,0
1144,181374026.avi,1,2,1,1
1145,1813740260.avi,1,2,0,0
1146,1813740261.avi,0,3,0,0
1147,1813740262.avi,0,3,0,0
1148,1813740263.avi,1,3,1,0
1149,1813740264.avi,1,3,0,0
1150,1813740265.avi,2,3,1,1
1151,1813740266.avi,1,3,0,0
1152,1813740267.avi,0,2,0,0
1153,1813740268.avi,1,3,1,0
1154,1813740269.avi,1,2,0,0
1155,181374027.avi,1,2,1,0
1156,1813740270.avi,1,3,1,1
1157,1813740271.avi,0,2,1,0
1158,1813740272.avi,1,3,0,0
1159,1813740273.avi,0,3,0,0
1160,1813740274.avi,0,3,0,0
1161,1813740275.avi,0,2,0,0
1162,1813740276.avi,0,3,0,0
1163,1813740277.avi,1,3,0,0
1164,1813740278.avi,1,2,1,1
1165,1813740279.avi,0,3,0,0
1166,181374028.avi,0,3,0,0
1167,181374029.avi,0,3,0,0
1168,2000481035.avi,1,2,0,0
1169,2000481036.avi,0,3,0,0
1170,2000481037.avi,0,3,1,0
1171,2000481038.avi,0,3,0,0
1172,2000481039.avi,1,2,0,2
1173,2000481040.avi,1,2,1,2
1174,2000481041.avi,0,2,0,0
1175,2000481043.avi,0,2,0,0
1176,2000481048.avi,3,2,0,0
1177,2000482008.avi,1,2,0,0
1178,2000482009.avi,2,3,0,0
1179,2000482012.avi,0,2,0,0
1180,2000482018.avi,1,2,1,1
1181,2000482021.avi,2,2,0,0
1182,2000482034.avi,0,2,0,0
1183,2000482037.avi,1,2,0,0
1184,2000482038.avi,2,2,0,0
1185,2000482039.avi,0,3,0,0
1186,2000482041.avi,0,3,0,0
1187,2000482042.avi,0,2,0,1
1188,2000482043.avi,0,3,0,0
1189,2000482044.avi,0,2,0,0
1190,2000482049.avi,1,2,0,0
1191,2000482050.avi,2,2,0,0
1192,2000482052.avi,1,2,0,2
1193,2000482059.avi,1,3,2,1
1194,2000482065.avi,0,2,0,0
1195,2000482066.avi,0,3,0,0
1196,2000482067.avi,0,3,0,0
1197,2000482068.avi,0,3,1,0
1198,2000482070.avi,1,2,0,0
1199,2000491062.avi,0,2,0,0
1200,2000491064.avi,0,2,0,0
1201,2000491065.avi,0,2,1,1
1202,2000491066.avi,0,3,0,0
1203,2000491067.avi,1,2,0,1
1204,2000491068.avi,0,2,0,0
1205,2000491070.avi,1,2,0,0
1206,2000491072.avi,0,3,0,0
1207,2000491074.avi,0,2,0,0
1208,2000491075.avi,0,2,0,0
1209,2000491076.avi,1,2,0,0
1210,2000491077.avi,1,1,0,0
1211,2000491078.avi,1,2,1,1
1212,2000491079.avi,0,3,0,0
1213,2000501001.avi,2,3,0,1
1214,2000501002.avi,2,2,1,0
1215,2000501003.avi,1,2,0,1
1216,2000501004.avi,0,3,0,0
1217,2000501006.avi,2,1,0,0
1218,2000501009.avi,0,3,0,0
1219,2000501010.avi,0,3,2,1
1220,2000501011.avi,1,3,0,0
1221,2000501012.avi,0,2,2,1
1222,2000501014.avi,2,2,2,0
1223,2000501015.avi,2,3,0,1
1224,2000501016.avi,2,3,0,1
1225,2000501018.avi,0,2,0,0
1226,2000501019.avi,2,3,0,0
1227,2000501020.avi,0,3,0,0
1228,2000501021.avi,0,3,0,0
1229,2000501023.avi,1,3,1,0
1230,2000501027.avi,3,2,2,0
1231,2000501028.avi,3,2,1,0
1232,2000501030.avi,3,1,1,0
1233,2000501031.avi,2,2,0,0
1234,2000501032.avi,0,3,0,0
1235,2000501033.avi,0,3,0,0
1236,2000501035.avi,2,2,2,0
1237,2000501036.avi,0,3,0,0
1238,2000501037.avi,0,3,0,0
1239,2000501038.avi,0,3,0,0
1240,2000501039.avi,0,3,0,0
1241,2000501040.avi,0,3,1,0
1242,2000501041.avi,0,3,0,0
1243,2000501042.avi,1,2,2,2
1244,2000501043.avi,1,2,1,0
1245,2000501044.avi,1,3,1,0
1246,2000501045.avi,0,2,0,0
1247,2000501046.avi,1,2,2,0
1248,2000501049.avi,0,3,0,0
1249,2000501050.avi,2,2,0,0
1250,2000501051.avi,2,2,0,0
1251,2000501052.avi,2,3,1,0
1252,2000501053.avi,2,2,0,0
1253,2000501054.avi,1,3,0,0
1254,2000501056.avi,1,2,0,0
1255,2000501057.avi,2,2,0,0
1256,2000501060.avi,1,3,1,0
1257,2000501061.avi,2,2,0,0
1258,2000501062.avi,1,2,1,1
1259,2000501063.avi,2,3,1,1
1260,2000501065.avi,1,3,0,0
1261,2000501066.avi,0,3,0,0
1262,2000501067.avi,1,2,1,0
1263,2000501071.avi,0,3,0,0
1264,2000501074.avi,0,2,0,1
1265,2000501075.avi,0,3,0,0
1266,2000501076.avi,0,3,0,0
1267,2000501078.avi,0,3,0,0
1268,2000502002.avi,1,2,0,0
1269,2000502005.avi,2,2,0,0
1270,2000502006.avi,3,2,0,0
1271,2000502007.avi,0,2,0,0
1272,2000502009.avi,2,2,1,2
1273,2000502010.avi,2,3,0,1
1274,2000502012.avi,1,2,0,0
1275,2000502013.avi,0,3,0,0
1276,2000502014.avi,1,3,0,0
1277,2000502015.avi,0,2,0,0
1278,2000502019.avi,3,2,0,0
1279,2000502020.avi,1,2,1,0
1280,2000502023.avi,3,2,0,0
1281,2000502025.avi,1,3,0,0
1282,2000502033.avi,2,2,2,2
1283,2000502036.avi,2,2,0,0
1284,2000502037.avi,1,2,0,1
1285,2000502039.avi,1,2,1,0
1286,2000502040.avi,1,3,0,0
1287,2000502041.avi,0,2,0,0
1288,2000502043.avi,2,2,0,0
1289,2000502044.avi,1,3,0,0
1290,2000502045.avi,0,3,0,0
1291,2000502047.avi,2,3,0,0
1292,2000502048.avi,2,3,1,0
1293,2000502049.avi,2,2,0,0
1294,2000502050.avi,2,2,0,0
1295,2000502051.avi,0,2,0,0
1296,2000502053.avi,0,1,0,0
1297,2000502054.avi,0,3,1,0
1298,2000502055.avi,1,3,0,0
1299,2000502056.avi,2,2,0,0
1300,2000502057.avi,0,3,1,1
1301,2000502058.avi,2,2,0,0
1302,2000502059.avi,2,2,1,1
1303,2000502061.avi,2,2,0,0
1304,2000502062.avi,2,2,2,2
1305,2000502063.avi,2,2,0,0
1306,2000502065.avi,2,1,0,0
1307,2000502066.avi,1,2,0,0
1308,2000502067.avi,0,2,0,0
1309,2000502069.avi,2,2,1,1
1310,2000502070.avi,1,2,0,0
1311,2000502072.avi,2,2,1,2
1312,2000502073.avi,1,2,0,0
1313,2000502075.avi,2,2,0,0
1314,2000502076.avi,1,2,0,0
1315,2000502077.avi,1,2,0,1
1316,2000502078.avi,0,2,0,0
1317,2000502081.avi,2,1,0,0
1318,2000502084.avi,1,2,0,0
1319,2000502087.avi,2,2,0,0
1320,2000502088.avi,1,2,0,0
1321,2000502090.avi,2,2,3,0
1322,2000541001.avi,1,2,0,0
1323,2000541002.avi,2,2,0,0
1324,2000541003.avi,0,2,0,0
1325,2000541006.avi,0,2,0,0
1326,2000541007.avi,1,3,0,0
1327,2000541010.avi,2,3,0,0
1328,2000541011.avi,2,2,1,0
1329,2000541014.avi,0,3,0,0
1330,2000541015.avi,0,2,0,0
1331,2000541016.avi,1,2,0,0
1332,2000541018.avi,2,2,0,0
1333,2000541019.avi,0,3,1,1
1334,2000541020.avi,0,3,0,0
1335,2000541021.avi,0,3,1,1
1336,2000541022.avi,2,3,0,0
1337,2000541023.avi,0,2,0,0
1338,2000541024.avi,0,3,0,0
1339,2000541025.avi,0,3,0,0
1340,2000541027.avi,1,2,1,0
1341,2000541028.avi,0,3,0,0
1342,2000541029.avi,2,2,1,0
1343,2000541030.avi,0,3,0,0
1344,2000541031.avi,0,3,0,0
1345,2000541032.avi,0,3,1,0
1346,2000541034.avi,1,2,1,0
1347,2000541035.avi,2,2,1,1
1348,2000541038.avi,2,2,0,0
1349,2000541039.avi,0,2,0,0
1350,2000541040.avi,0,2,0,0
1351,2000541041.avi,0,2,1,0
1352,2000541043.avi,0,3,0,0
1353,2000541044.avi,0,3,0,0
1354,2000541045.avi,1,2,0,0
1355,2000541046.avi,2,2,0,0
1356,2000541049.avi,0,2,0,0
1357,2000541050.avi,1,3,0,0
1358,2000541051.avi,0,2,0,0
1359,2000541052.avi,0,2,0,0
1360,2000541053.avi,1,2,0,0
1361,2000541054.avi,2,2,0,0
1362,2000541055.avi,0,3,2,1
1363,2000541056.avi,0,3,2,0
1364,2000541057.avi,1,2,1,0
1365,2000541059.avi,2,3,1,1
1366,2000541062.avi,0,3,0,0
1367,2000541064.avi,1,2,1,0
1368,2000541066.avi,2,2,1,0
1369,2000541067.avi,0,2,2,0
1370,2000541068.avi,0,2,0,0
1371,2000541069.avi,1,2,0,0
1372,2000541070.avi,2,2,0,0
1373,2000541071.avi,1,2,0,1
1374,2000541072.avi,0,3,0,0
1375,2000541073.avi,2,3,0,1
1376,2000541074.avi,0,3,0,0
1377,2000541075.avi,0,2,0,1
1378,2000541076.avi,0,3,0,0
1379,2000541077.avi,0,2,0,0
1380,2000541079.avi,0,2,0,0
1381,2000541080.avi,0,3,2,0
1382,2000541081.avi,1,3,0,1
1383,2000542001.avi,2,2,1,1
1384,2000542002.avi,2,2,0,0
1385,2000542007.avi,0,2,0,0
1386,2000542008.avi,0,2,0,0
1387,2000542009.avi,1,2,0,0
1388,2000542010.avi,0,2,0,0
1389,2000542013.avi,0,3,0,0
1390,2000542015.avi,0,3,0,0
1391,2000542016.avi,0,2,0,0
1392,2000542021.avi,2,2,0,1
1393,2000542022.avi,1,2,0,1
1394,2000542025.avi,0,3,2,0
1395,2000542026.avi,0,3,0,0
1396,2000542027.avi,0,3,0,0
1397,2000542029.avi,2,3,0,0
1398,2000542030.avi,0,3,0,0
1399,2000542032.avi,0,2,1,0
1400,2000542033.avi,0,3,0,0
1401,2000542034.avi,2,2,2,2
1402,2000542035.avi,1,3,0,0
1403,2000542036.avi,0,2,1,1
1404,2000542042.avi,0,3,0,0
1405,2000542049.avi,0,2,0,0
1406,2000542050.avi,0,3,0,0
1407,2000542051.avi,1,2,0,0
1408,2000542052.avi,0,3,0,0
1409,2000542054.avi,1,2,0,0
1410,2000542056.avi,1,2,1,0
1411,2026140111.mp4,1,3,1,0
1412,2026140113.mp4,0,3,1,0
1413,2026140116.mp4,0,3,0,0
1414,2026140117.mp4,0,3,0,0
1415,2026140118.mp4,1,2,0,2
1416,2026140119.mp4,0,3,0,0
1417,2026140120.mp4,1,3,2,0
1418,2026140122.mp4,0,3,0,0
1419,2026140124.mp4,0,2,0,0
1420,2026140125.mp4,2,3,0,0
1421,2026140126.mp4,1,2,0,1
1422,2026140128.mp4,1,2,2,0
1423,2026140129.mp4,1,3,1,0
1424,2026140130.mp4,1,3,1,0
1425,2026140131.mp4,0,3,1,0
1426,2026140133.mp4,1,3,0,0
1427,2026140134.mp4,0,3,0,0
1428,2026140135.mp4,1,2,1,1
1429,2026140138.mp4,1,3,0,0
1430,2026140141.mp4,1,3,0,0
1431,2026140145.mp4,0,2,1,1
1432,2026140147.mp4,1,3,1,0
1433,2026140149.mp4,1,2,2,1
1434,202614015.mp4,0,3,1,1
1435,2026140151.mp4,1,3,0,0
1436,2026140154.mp4,0,2,0,0
1437,2026140158.mp4,1,3,1,0
1438,2026140159.mp4,1,3,0,0
1439,202614016.mp4,1,3,1,1
1440,2026140160.mp4,1,2,0,0
1441,2026140161.mp4,0,3,1,0
1442,2026140165.mp4,0,3,0,0
1443,2026140169.mp4,1,3,0,0
1444,202614017.mp4,1,3,1,1
1445,2026140170.mp4,0,2,1,1
1446,2026140172.mp4,1,2,1,1
1447,202614018.mp4,0,3,0,0
1448,202614019.mp4,3,2,0,0
1449,202614020.mp4,1,3,2,0
1450,202614021.mp4,1,3,1,0
1451,2026140210.mp4,1,2,0,0
1452,2026140212.mp4,1,3,0,0
1453,2026140213.mp4,1,2,0,0
1454,2026140220.mp4,3,2,1,1
1455,2026140221.mp4,1,3,1,0
1456,2026140223.mp4,1,3,1,0
1457,2026140224.mp4,0,3,0,0
1458,2026140225.mp4,0,2,1,0
1459,202614023.mp4,1,3,1,1
1460,2026140230.mp4,2,2,1,2
1461,2026140233.mp4,0,2,1,0
1462,2026140236.mp4,0,3,0,0
1463,2026140237.mp4,1,2,2,0
1464,2026140239.mp4,0,2,1,0
1465,2026140241.mp4,1,3,1,1
1466,2026140243.mp4,3,3,0,0
1467,2026140246.mp4,0,3,0,0
1468,2026140247.mp4,1,3,0,0
1469,2026140249.mp4,0,3,0,0
1470,202614025.mp4,1,3,0,1
1471,2026140250.mp4,1,3,1,1
1472,2026140253.mp4,1,2,2,0
1473,2026140254.mp4,3,2,0,0
1474,2026140255.mp4,1,2,0,1
1475,2026140257.mp4,0,1,0,0
1476,2026140259.mp4,1,3,2,0
1477,2026140260.mp4,1,3,1,0
1478,2026140263.mp4,1,2,1,1
1479,2026140264.mp4,2,1,1,1
1480,2026140272.mp4,0,3,1,0
1481,2026140273.mp4,1,1,1,1
1482,2026140275.mp4,1,3,1,0
1483,2026140276.mp4,0,3,0,0
1484,2026140277.mp4,1,3,1,0
1485,2026140279.mp4,0,3,0,0
1486,2026140281.mp4,0,3,0,0
1487,202614029.mp4,2,2,1,0
1488,205601011.avi,0,3,0,0
1489,2056010112.avi,0,2,0,0
1490,2056010113.avi,1,2,0,0
1491,2056010114.avi,3,2,3,1
1492,2056010116.avi,1,2,1,0
1493,2056010118.avi,1,2,0,1
1494,2056010119.avi,1,2,1,0
1495,205601012.avi,0,2,2,1
1496,2056010120.avi,0,3,0,0
1497,2056010122.avi,0,3,0,0
1498,2056010123.avi,0,3,0,0
1499,2056010124.avi,0,3,1,0
1500,2056010126.avi,1,2,0,0
1501,2056010130.avi,1,2,0,1
1502,2056010133.avi,0,3,0,0
1503,2056010134.avi,1,0,1,0
1504,2056010136.avi,1,2,1,0
1505,2056010137.avi,2,2,0,0
1506,2056010139.avi,0,3,1,1
1507,2056010141.avi,0,3,0,0
1508,2056010142.avi,0,2,1,1
1509,2056010148.avi,1,2,1,1
1510,2056010149.avi,1,2,1,0
1511,2056010153.avi,0,3,0,1
1512,2056010155.avi,1,3,2,0
1513,2056010156.avi,1,2,1,0
1514,2056010157.avi,0,2,1,1
1515,205601016.avi,0,3,0,0
1516,2056010160.avi,1,3,1,0
1517,2056010162.avi,1,2,1,0
